"Date de création";"Numéro de lettrage";"Numéro de police";"Prime TTC";"Date effet";"Echéance"
"2018-12-10 17:39:57";"";"PLX304361";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284369";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304328";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284361";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284364";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304327";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304270";"450000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304271";"32000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304267";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304268";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304276";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304276";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304277";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304277";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284339";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"PLX304229";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304234";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284339";"137500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304362";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304362";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284340";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284340";"137500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304363";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304363";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284338";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284338";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304364";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304235";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304364";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284429";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284429";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304365";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304265";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304265";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304266";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304587";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304588";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304593";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284334";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304594";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304597";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304598";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284390";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX373938";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304599";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304600";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304601";"187500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX373933";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284439";"937500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304232";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304431";"36000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284349";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284349";"137500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284349";"137500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284349";"137500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304255";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304255";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304255";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304255";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284368";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284394";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284368";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304233";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MRD304315";"93603";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284365";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304309";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304310";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284366";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304307";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304308";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284367";"187500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304312";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304305";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304306";"20000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253090";"1212183";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284438";"337500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284346";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304613";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304614";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304555";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304555";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304555";"62500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304313";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304555";"62500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304556";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304556";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304556";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304556";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304557";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304557";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304557";"62500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304557";"62500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304558";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284342";"137500";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304558";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304558";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304558";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304251";"168750";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304251";"168750";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304251";"168750";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304251";"168750";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304321";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304321";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304321";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304166";"10000";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304321";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304609";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304609";"137500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304609";"137500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304609";"137500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304610";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304610";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304610";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304610";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304606";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304165";"31250";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304606";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304607";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304607";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX304512";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304513";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284384";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284384";"137500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284384";"137500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304350";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304350";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"PLX304229";"10000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284355";"112500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304350";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304351";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304351";"31250";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304351";"31250";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"";"10000";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"";"112500";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"";"31250";"2015-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"";"10000";"2015-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304368";"94099";"2018-03-20";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304161";"300964";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304297";"10000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"AUX284477";"524640";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX284508";"455908";"2018-06-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX373946";"277171";"2018-04-06";"2018-12-10"
"2018-12-10 17:39:57";"SEC80430";"AUX304517";"196537";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304591";"2384030";"2018-02-09";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304269";"98988";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80502";"AUX187697";"4580495";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80424";"AUX187697";"259530";"2017-07-19";"2018-12-10"
"2018-12-10 17:39:57";"SEC80502";"AUX187697";"55531";"2017-10-17";"2018-12-10"
"2018-12-10 17:39:57";"SEC80424";"RCX191342";"433669";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304298";"31250";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MRX284476";"273500";"2018-03-06";"2018-12-10"
"2018-12-10 17:39:57";"SEC80413";"AUX253054";"174713";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80202";"AUX187705";"223409";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187705";"225891";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187700";"10191154";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187700";"367453";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187704";"748700";"2017-06-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"AUX304161";"1263889";"2017-09-22";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304459";"67222";"2017-07-21";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304154";"92097";"2017-07-27";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304311";"62500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80102";"AUX304247";"141270";"2017-03-05";"2018-12-10"
"2018-12-10 17:39:57";"SEC80404";"MRD135385";"518937";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"AUX187702";"149151";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80302";"AUX187702";"11101";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"AUX187702";"149151";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"AUX187702";"11101";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"MRD127086";"4712718";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"RCX132990";"212500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"MRX135615";"95399";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"MRX135615";"95399";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"RCX304311";"62500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80202";"AUX187701";"237552";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80302";"AUX187701";"13460";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187701";"237552";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"AUX187701";"13460";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MRD135386";"4161590";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"RCX133422";"200000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"RCX133422";"200000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX284326";"405080";"2017-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80605";"AUX187700";"10303145";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80605";"RCX119285";"1000000";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MRD304315";"93603";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80605";"MRD135387";"1232979";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80605";"MRD187701";"209567";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80605";"MRX119300";"579593";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80523";"MRD135385";"518937";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX253056";"65787";"2018-05-29";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"AUX304246";"530425";"2018-01-09";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX284325";"656089";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284478";"226500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80514";"AUX373968";"392813";"2018-04-26";"2018-12-10"
"2018-12-10 17:39:57";"";"AUX304519";"97525";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MRD304315";"93604";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80502";"AUX304529";"1017733";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80413";"MAX284355";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80413";"PLX304297";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"MAX284346";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304329";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304329";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304329";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304329";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80514";"MAX284500";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80514";"PLX304387";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284367";"187500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80404";"MAX284394";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80404";"PLX304312";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MAX284358";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"PLX304218";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MAX304339";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"PLX304340";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MAX304534";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"PLX304533";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"MAX284380";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"MAX284380";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304305";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"MAX284380";"112500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"MAX284380";"112500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80212";"PLX304616";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284448";"37500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304304";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284335";"162500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304179";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304179";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284336";"112500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284336";"112500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304306";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304180";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304180";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284403";"137500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284403";"137500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304181";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304181";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"RCX304182";"62500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"RCX304182";"-62500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"RCX304182";"-62500";"2017-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284335";"162500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"DIVERS";"PLX304229";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284366";"162500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304179";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284336";"112500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304180";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284403";"137500";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304181";"10000";"2017-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80302";"MAX284450";"37500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284450";"37500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284450";"37500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284450";"37500";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304341";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304307";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304341";"4000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304341";"4000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304341";"4000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284419";"137500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284420";"137500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX284421";"137500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304342";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304342";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304342";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX304342";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304308";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX304548";"87500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX304548";"87500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"MAX304548";"87500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX373902";"4000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX373902";"4000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX373902";"4000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80109";"PLX373902";"4000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80528";"MAX284322";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304396";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80528";"PLX304396";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284365";"137500";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80409";"PLX304396";"10000";"2018-10-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MAX284425";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80420";"MAX284425";"162500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"";"MAX284407";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304223";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX284402";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX284402";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX284402";"112500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"PLX373930";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"AUX304370";"176971";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304309";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX284403";"62500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX284403";"62500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX284403";"62500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"PLX373931";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX373933";"162500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX373933";"162500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX373933";"162500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"PLX373934";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"PLX373934";"10000";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX373935";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"";"PLX304310";"20000";"2017-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"MAX373935";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80309";"MAX373935";"112500";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80525";"PLX373936";"10000";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284459";"112500";"2018-04-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"PLX304359";"10000";"2018-07-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80417";"MAX284460";"112500";"2018-01-01";"2018-12-10"
"2018-12-10 17:39:57";"SEC80423";"MAX284361";"162500";"2018-04-01";"2018-12-10"
